Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Zona Uso ITBI;Data Inclusao Transacao
RUA SANTA CATARINA 861 - APT 602 - LOURDES - 30170-084 - BELO HORIZONTE - MG;LOURDES;2003;1200;255,78;255,78;P5;0,036679;AP;RESIDENCIAL;1394049,29;ZCBH;08/11/2021
RUA MARIO RENNO GOMES 83 - BLOCO 4 APT 406 - JARDIM GUANABARA - 31742-159 - BELO HORIZONTE - MG;JARDIM GUANABARA;2001;10199;50,46;50,46;P2;0,003273;AP;RESIDENCIAL;150000;ZAR2;08/11/2021
RUA LAURO GOMES VIDAL 1098 - DOM JOAQUIM - 31920-000 - BELO HORIZONTE - MG;DOM JOAQUIM;0;365,99;0;0;TE;1;LV;TERRITORIAL;560000;ZAP;08/11/2021
AVE PETROLINA 795 - BLOCO 1 APT 404 - SAGRADA FAMILIA - 31030-370 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2003;1624,34;66,6;66,6;P3;0,01964;AP;RESIDENCIAL;274181,54;ZAP;08/11/2021
RUA DOS BOROROS 105 - APT 903 - TORRE 2 - SANTA MONICA - 31530-290 - BELO HORIZONTE - MG;SANTA MONICA;2014;4388;119,86;119,86;P3;0,01053;AP;RESIDENCIAL;349999,77;ZAP;08/11/2021
AVE TORINO 171 - BANDEIRANTES - 31340-700 - BELO HORIZONTE - MG;BANDEIRANTES;1983;1000;482,11;482,11;P5;1;CA;RESIDENCIAL;2014000;ZP2;08/11/2021
RUA BOLIVIA 357 - APT 1202 - SAO PEDRO - 30330-360 - BELO HORIZONTE - MG;SAO PEDRO;1998;1093;192,37;192,37;P3;0,033962;AP;RESIDENCIAL;562335,98;ZA;08/11/2021
RUA DOS ALAMOS 66 - APT 201 - MARAJO - 30570-450 - BELO HORIZONTE - MG;MARAJO;1997;300;88,93;88,93;P3;0,238;AP;RESIDENCIAL;242841,15;ZAR2;08/11/2021
RUA MARIO MACHADO 144 - NAZARE - 31990-000 - BELO HORIZONTE - MG;NAZARE;1976;360;211,63;211,63;P2;1;CA;RESIDENCIAL;241097,19;ZAR2;08/11/2021
RUA ALMIRANTE ALEXANDRINO 685 - APT 501 - GUTIERREZ - 30441-082 - BELO HORIZONTE - MG;GUTIERREZ;1998;444;231,81;231,81;P3;0,1575;AP;RESIDENCIAL;910000;ZA;08/11/2021
RUA JOSE FLORA 348 - APT 401 - LETICIA - 31570-370 - BELO HORIZONTE - MG;LETICIA;2011;471,85;157,72;315,44;P3;0,182808;AP;RESIDENCIAL;400000;ZAP;08/11/2021
RUA JOAO GUALBERTO FILHO 705 - APT 404 - SAGRADA FAMILIA - 31035-570 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2012;800;98,51;98,51;P3;0,03038;AP;RESIDENCIAL;330000;ZAP;08/11/2021
RUA CONSTANTINO SIQUEIRA DOS SANTOS 20 - APT 204 - TORRE 3 - PAQUETA - 31330-604 - BELO HORIZONTE - MG;PAQUETA;2012;13707,74;178,41;178,41;P4;0,007611;AP;RESIDENCIAL;820000;ZAR2;08/11/2021
RUA MATO GROSSO 799 - APT 601 - SANTO AGOSTINHO - 30190-085 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1981;720;145;145;P3;0,05;AP;RESIDENCIAL;600000;ZCBH;08/11/2021
RUA DONA QUERIDINHA 285 - APT 401 - ITAPOA - 31710-180 - BELO HORIZONTE - MG;ITAPOA;2021;1056,25;172,91;172,91;P3;0,08632;AP;RESIDENCIAL;640000;ZAP;08/11/2021
RUA ABRE CAMPO 113 - APT 601 - SANTO ANTONIO - 30350-190 - BELO HORIZONTE - MG;SANTO ANTONIO;1998;450;232,87;232,87;P4;0,160067;AP;RESIDENCIAL;800257,76;ZA;08/11/2021
RUA SAO MIGUEL 118 - CASA 3 - ITAPOA - 31710-350 - BELO HORIZONTE - MG;ITAPOA;1982;2000;74;74;P3;0,03674;AP;RESIDENCIAL;300000;ZAP;08/11/2021
RUA DOM JOAQUIM SILVERIO 522 - APT 301 - CORACAO EUCARISTICO - 30535-620 - BELO HORIZONTE - MG;CORACAO EUCARISTICO;1986;480;206,03;206,03;P4;0,1295;AP;RESIDENCIAL;769419,04;ZA;08/11/2021
RUA JOAO LOURIVAL DIAS 67 - APT 102 - SILVEIRA - 31140-450 - BELO HORIZONTE - MG;SILVEIRA;1981;360;106;106;P2;0,16667;AP;RESIDENCIAL;295000;ZAP;08/11/2021
RUA GENERAL DIONISIO CERQUEIRA 347 - APT 701 - GUTIERREZ - 30441-063 - BELO HORIZONTE - MG;GUTIERREZ;1997;960;169,29;169,29;P4;0,0459;AP;RESIDENCIAL;722529,72;ZA;08/11/2021
RUA PADRE ODORICO 88 - APT 704 - SAO PEDRO - 30330-040 - BELO HORIZONTE - MG;SAO PEDRO;2021;896,5;175,94;175,94;P4;0,055331;AP;RESIDENCIAL;1360000;ZA;08/11/2021
RUA GENTIL PORTUGAL DO BRASIL 55 - APT 301 BLOCO 44 - CAMARGOS - 30520-540 - BELO HORIZONTE - MG;CAMARGOS;2013;59833,1;48,59;48,59;P3;0,00074;AP;RESIDENCIAL;190000;ZAR2;08/11/2021
RUA RIO GRANDE DO SUL 1555 - APT 702 - SANTO AGOSTINHO - 30170-116 - BELO HORIZONTE - MG;SANTO AGOSTINHO;2020;888;168,19;168,19;P4;0,03065;AP;RESIDENCIAL;1009140;ZCBH;08/11/2021
RUA BOA ESPERANCA 536 - APT 3 - SION - 30310-730 - BELO HORIZONTE - MG;SION;1970;822;146,6;146,6;P3;0,083295;AP;RESIDENCIAL;430000;ZA;08/11/2021
RUA AQUIDABAN 874 - APT 702 - PADRE EUSTAQUIO - 30720-420 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1982;1400;136;136;P3;0,022727;AP;RESIDENCIAL;295000;ZA;08/11/2021
RUA ITUTINGA 42 - APT 301 BLOCO A - MINAS BRASIL - 30535-640 - BELO HORIZONTE - MG;MINAS BRASIL;1983;786;87;87;P3;0,0543;AP;RESIDENCIAL;250000;ZAP;08/11/2021
RUA LEOPOLDO CAMPOS NUNES 790 - APT 601 - MANACAS - 30840-700 - BELO HORIZONTE - MG;MANACAS;2012;880,1;127,75;127,75;P3;0,036083;AP;RESIDENCIAL;369768,49;ZAP;08/11/2021
RUA OSWALDO FERRAZ 559 - APT 401 - SAGRADA FAMILIA - 31030-460 - BELO HORIZONTE - MG;SAGRADA FAMILIA;1998;520;94,63;94,63;P3;0,0579;AP;RESIDENCIAL;276622,42;ZAP;08/11/2021
RUA ENGENHO NOVO 180 - POMPEIA - 30280-510 - BELO HORIZONTE - MG;POMPEIA;1987;360;194,54;194,54;P3;1;CA;RESIDENCIAL;366807,21;ZAR2;08/11/2021
RUA PADRE JULIO MARIA 313 - SAUDADE - 30285-360 - BELO HORIZONTE - MG;SAUDADE;1995;360;256;256;P4;1;CA;RESIDENCIAL;630000;ZAR2;08/11/2021
AVE PRUDENTE DE MORAIS 195 - APT 602 - SANTO ANTONIO - 30350-093 - BELO HORIZONTE - MG;SANTO ANTONIO;1975;1159;331,32;331,32;P3;0,1092;AP;RESIDENCIAL;1335000;ZA;08/11/2021
RUA CHAPECO 655 - APT 302 - PRADO - 30411-183 - BELO HORIZONTE - MG;PRADO;1967;393;100;100;P3;0,125927;AP;RESIDENCIAL;230000;ZA;08/11/2021
RUA JOSE HEMETERIO ANDRADE 430 - APT 501 BLOCO 1 - BURITIS - 30493-180 - BELO HORIZONTE - MG;BURITIS;2012;2018,37;179,54;179,54;P3;0,029355;AP;RESIDENCIAL;500167,75;ZAR2;08/11/2021
RUA MARECHAL BITENCOURT 910 - APT 401 - GUTIERREZ - 30441-114 - BELO HORIZONTE - MG;GUTIERREZ;1988;930;464,85;464,85;P4;0,142857;AP;RESIDENCIAL;1600000;ZA;08/11/2021
RUA TABELIAO FERREIRA DE CARVALHO 461 - APT 104 - CIDADE NOVA - 31170-180 - BELO HORIZONTE - MG;CIDADE NOVA;1970;7635;86,84;86,84;P2;0,008333;AP;RESIDENCIAL;340000;ZA;08/11/2021
RUA GONCALVES DIAS 925 - APT 303 - SAVASSI - 30140-091 - BELO HORIZONTE - MG;SAVASSI;2016;338;70,92;70,92;P4;0,04435;AP;RESIDENCIAL;440000;ZCBH;08/11/2021
RUA ABEL ARAUJO - SANTA LUCIA - 30350-582 - BELO HORIZONTE - MG;SANTA LUCIA;0;567;0;0;TE;0,2;LV;TERRITORIAL;140616;ZAR1;08/11/2021
RUA JATAI 850 - APT 1201 - NOVA FLORESTA - 31140-190 - BELO HORIZONTE - MG;NOVA FLORESTA;1984;960;98,69;98,69;P3;0,02777;AP;RESIDENCIAL;385000;ZAP;08/11/2021
RUA PROFESSOR AMEDEE PERET 631 - APT 101 - CIDADE NOVA - 31170-270 - BELO HORIZONTE - MG;CIDADE NOVA;2021;438;204,34;204,34;P4;0,1317;AP;RESIDENCIAL;807143;ZA;08/11/2021
RUA DA BAHIA 1265 - APT 304 - LOURDES - 30160-017 - BELO HORIZONTE - MG;LOURDES;1961;600;47;47;P2;0,0063;AP;RESIDENCIAL;219678;ZHIP;08/11/2021
RUA ORION RIGEL VIGNE 195 - BLOCO H APT 92 - JARDIM GUANABARA - 31742-168 - BELO HORIZONTE - MG;JARDIM GUANABARA;1989;7459;48,64;48,64;P2;0,01;AP;RESIDENCIAL;131291,36;ZAR2;08/11/2021
RUA PROFESSOR JULIO MOURAO 55 - APT 301 - LUXEMBURGO - 30380-340 - BELO HORIZONTE - MG;LUXEMBURGO;1977;360;332,5;332,5;P3;0,333333;AP;RESIDENCIAL;835000;ZA;08/11/2021
RUA CASTELO SETUBAL - CASTELO - 31330-090 - BELO HORIZONTE - MG;CASTELO;0;600;0;0;TE;1;LV;TERRITORIAL;772200;ZAR2;08/11/2021
AVE ALTAMIRO AVELINO SOARES - CASTELO - 31330-000 - BELO HORIZONTE - MG;CASTELO;0;628;0;0;TE;1;LV;TERRITORIAL;808236;ZAR2;08/11/2021
RUA PERNAMBUCO 1045 - APT 1202 - SAVASSI - 30130-155 - BELO HORIZONTE - MG;SAVASSI;1999;1195;89,89;179,78;P4;0,009985;AP;RESIDENCIAL;409999,63;ZCBH;08/11/2021
AVE ALTAMIRO AVELINO SOARES - CASTELO - 31330-000 - BELO HORIZONTE - MG;CASTELO;0;612;0;0;TE;1;LV;TERRITORIAL;787644;ZAR2;08/11/2021
PCA UM MIL E VINTE E SEIS 45 - BURITIS - 30493-122 - BELO HORIZONTE - MG;BURITIS;2017;1568,31;605;605;P4;0,613;CA;RESIDENCIAL;2554194,14;ZAR1;08/11/2021
AVE PRESIDENTE TANCREDO NEVES 3005 - CASTELO - 31330-430 - BELO HORIZONTE - MG;CASTELO;0;1091;0;0;TE;1;LV;TERRITORIAL;1944162;ZAR2;08/11/2021
RUA CAPIVARI 540 - APT 501 - SERRA - 30220-400 - BELO HORIZONTE - MG;SERRA;2000;377;187,46;187,46;P4;0,166667;AP;RESIDENCIAL;575000;ZA;08/11/2021
RUA MERIDIONAL 85 - APT 504 BLOCO 1 - SERRANO - 30882-010 - BELO HORIZONTE - MG;SERRANO;2010;5152,16;95,48;95,48;P3;0,02795;AP;RESIDENCIAL;377128,44;ZAR2;08/11/2021
RUA BASILEIA 41 - BLOCO 3 APT 101 - EUROPA - 31620-300 - BELO HORIZONTE - MG;EUROPA;1994;26976,67;48,88;48,88;P2;0,001644;AP;RESIDENCIAL;140000;ZAR2;08/11/2021
AVE SENADOR JOSE AUGUSTO 80 - APT 1003 BLOCO 1 - BURITIS - 30575-847 - BELO HORIZONTE - MG;BURITIS;2012;10609,4;106,57;106,57;P3;0,007537;AP;RESIDENCIAL;470000;ZAR2;08/11/2021
RUA PENETRACAO C 132 - BLOCO C8 APT 12 - HORTO FLORESTAL - 31035-208 - BELO HORIZONTE - MG;HORTO FLORESTAL;1978;26100;65;65;P2;0,002653;AP;RESIDENCIAL;220000;ZAP;08/11/2021
RUA CORONEL JOAQUIM TIBURCIO 913 - BLOCO I APT 403 - HELIOPOLIS - 31741-570 - BELO HORIZONTE - MG;HELIOPOLIS;1999;2733,6;52,37;52,37;P2;0,0126;AP;RESIDENCIAL;167071,38;ZAP;08/11/2021
RUA SANTA MARIA ITABIRA 270 - APT 301 - SION - 30310-600 - BELO HORIZONTE - MG;SION;1983;528;208;208;P3;0,1;AP;RESIDENCIAL;870000;ZA;09/11/2021
RUA ENGENHEIRO AMARO LANARI 12 - APT 701 - ANCHIETA - 30310-580 - BELO HORIZONTE - MG;ANCHIETA;2001;458,38;220,81;220,81;P4;0,1439;AP;RESIDENCIAL;1250000;ZA;09/11/2021
RUA CONCEICAO DOS OUROS 149 - JARDIM LEBLON - 31540-220 - BELO HORIZONTE - MG;JARDIM LEBLON;1991;720;104;104;P3;0,196226;CA;RESIDENCIAL;154999,5;ZAR2;09/11/2021
RUA CONCEICAO DOS OUROS 149 - JARDIM LEBLON - 31540-220 - BELO HORIZONTE - MG;JARDIM LEBLON;1991;720;426;494;P2;0,803774;GP;NAO RESIDENCIAL;567681;ZAR2;09/11/2021
AVE RAJA GABAGLIA 2000 - SALA 417 PAVMTO 4° BLOCO 2 - ALPES - 30494-170 - BELO HORIZONTE - MG;ALPES;2016;24330,1;104,81;104,81;P5;0,002043;SL;NAO RESIDENCIAL;442245,8;ZAR2;09/11/2021
RUA CONCEICAO DOS OUROS - JARDIM LEBLON - 31540-220 - BELO HORIZONTE - MG;JARDIM LEBLON;0;360;0;0;TE;1;LV;TERRITORIAL;267300;ZAR2;09/11/2021
RUA AUGUSTO FRANCO 637 - APT 102 - SAO JOAO BATISTA - 31515-240 - BELO HORIZONTE - MG;SAO JOAO BATISTA;2020;780;144,57;144,57;P3;0,102054;AP;RESIDENCIAL;475635,3;ZAP;09/11/2021
RUA RECY SOUZA PAIVA 311 - APT 202 - ITAPOA - 31710-600 - BELO HORIZONTE - MG;ITAPOA;2020;720;95,38;95,38;P4;0,061413;AP;RESIDENCIAL;420000;ZAP;09/11/2021
RUA RECY SOUZA PAIVA 311 - APT 102 - ITAPOA - 31710-600 - BELO HORIZONTE - MG;ITAPOA;2020;720;144,63;144,63;P4;0,093127;AP;RESIDENCIAL;571288,5;ZAP;09/11/2021
RUA RAMALHO ORTIGAO 577 - APT 303 - SANTA BRANCA - 31565-100 - BELO HORIZONTE - MG;SANTA BRANCA;2021;720;52,67;52,67;P3;0,048011;AP;RESIDENCIAL;294882,64;ZAP;09/11/2021
RUA DOIS MIL CENTO E TRINTA E SETE - SOLAR DO BARREIRO - 00000-000 - BELO HORIZONTE - MG;SOLAR DO BARREIRO;0;150;0;0;TE;1;LV;TERRITORIAL;63450;ZE;09/11/2021
RUA LITARGIRIO 116 - APT 104 - GRAJAU - 30431-232 - BELO HORIZONTE - MG;GRAJAU;1979;856;187,98;187,98;P3;0,0863;AP;RESIDENCIAL;385960,54;ZA;09/11/2021
RUA ELZA ROCHA DIAS 21 - MARIA HELENA - 31680-350 - BELO HORIZONTE - MG;MARIA HELENA;2014;250;114,62;114,62;P1;1;GP;NAO RESIDENCIAL;209928,4;ZAR2;09/11/2021
RUA ANTONIO ORLINDO DE CASTRO 361 - APT 303 BLOCO 1 - SAO JOAO BATISTA - 31515-290 - BELO HORIZONTE - MG;SAO JOAO BATISTA;2014;10681,22;49,52;49,52;P3;0,004146;AP;RESIDENCIAL;169999,87;ZAP;09/11/2021
RUA VICENTE LOPES DA ROCHA 123 - DIAMANTE - 30627-140 - BELO HORIZONTE - MG;DIAMANTE;2016;200;221,69;221,69;P3;1;CA;RESIDENCIAL;384371,7;ZAP;09/11/2021
RUA IRAI 531 - APT 602 - VILA PARIS - 30380-725 - BELO HORIZONTE - MG;VILA PARIS;1993;666;141,3;141,3;P3;0,054213;AP;RESIDENCIAL;490000;ZA;09/11/2021
RUA FURTADO DE MENEZES 256 - SANTA ROSA - 31255-780 - BELO HORIZONTE - MG;SANTA ROSA;2002;360;355;355;P3;1;CA;RESIDENCIAL;1000000;ZAR2;09/11/2021
RUA BOM JESUS DA PENHA 447 - APT 302 - SANTA TEREZINHA - 31365-190 - BELO HORIZONTE - MG;SANTA TEREZINHA;1982;69958,44;65;65;P2;0,000978;AP;RESIDENCIAL;152221,86;ZAP;09/11/2021
RUA CONSELHEIRO ROCHA 3513 - SANTA TEREZA - 31010-435 - BELO HORIZONTE - MG;SANTA TEREZA;2011;275;45;45;P3;0,181818;BA;RESIDENCIAL;550000;ZA;09/11/2021
RUA SENA MADUREIRA 555 - APT 207 - OURO PRETO - 31340-000 - BELO HORIZONTE - MG;OURO PRETO;2006;1190;82,2;82,2;P3;0,024505;AP;RESIDENCIAL;370000;ZAP;09/11/2021
RUA CECILIA FONSECA COUTINHO 447 - APT 402 - CASTELO - 30840-500 - BELO HORIZONTE - MG;CASTELO;2004;420;75,15;75,15;P3;0,08131;AP;RESIDENCIAL;280000;ZAR2;09/11/2021
RUA RAUL SEIXAS 556 - APT 801 - MANACAS - 30840-710 - BELO HORIZONTE - MG;MANACAS;2017;1680;80,99;80,99;P3;0,0186;AP;RESIDENCIAL;270490,99;ZAP;09/11/2021
RUA COSTA RICA 67 - APT 701 - SION - 30320-030 - BELO HORIZONTE - MG;SION;2018;1001,12;130,92;130,92;P4;0,03262;AP;RESIDENCIAL;810000;ZA;09/11/2021
RUA DOS INCONFIDENTES 443 - APT 502 - SAVASSI - 30140-124 - BELO HORIZONTE - MG;SAVASSI;2010;2224,35;321,08;321,08;P5;0,023199;AP;RESIDENCIAL;2035183,56;ZCBH;09/11/2021
RUA CASTELO DE AJUDA 339 - APT 303 - CASTELO - 31330-390 - BELO HORIZONTE - MG;CASTELO;2013;600;119,72;119,72;P3;0,06277;AP;RESIDENCIAL;500000;ZAR2;09/11/2021
RUA CASTELO MOURA 246 - APT 401 - CASTELO - 31330-210 - BELO HORIZONTE - MG;CASTELO;2011;420;126,59;126,59;P3;0,10694;AP;RESIDENCIAL;565000;ZAR2;09/11/2021
RUA ANA DIAS DUARTE 140 - APT 1106 BLOCO 02 - JARDIM GUANABARA - 31742-273 - BELO HORIZONTE - MG;JARDIM GUANABARA;2021;15015;55,66;55,66;P3;0,003239;AP;RESIDENCIAL;215000;ZAR2;09/11/2021
RUA CASTELO LAMEGO 189 - BLOCO 1 APT 402 - CASTELO - 31330-130 - BELO HORIZONTE - MG;CASTELO;2002;3360;58,98;58,98;P3;0,009433;AP;RESIDENCIAL;253227,68;ZAR2;09/11/2021
RUA DOIS MIL DUZENTOS E VINTE E SETE 430 - APT 307 BLOCO 2 - PALMEIRAS - 30575-642 - BELO HORIZONTE - MG;PALMEIRAS;2020;25644,42;54,24;54,24;P4;0,001954;AP;RESIDENCIAL;210000;ZAR2;09/11/2021
RUA CARMELITA PRATES DA SILVA 424 - APT 402 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2021;5488,36;59,16;59,16;P3;0,006949;AP;RESIDENCIAL;270000;ZAP;09/11/2021
RUA MARIA AMELIA MELLO 1030 - APT 601 BLOCO 2 - SANTA HELENA - 30642-160 - BELO HORIZONTE - MG;SANTA HELENA;2021;1047,75;51,29;51,29;P4;0,006006;AP;RESIDENCIAL;223125,02;ZAP;09/11/2021
RUA JOSE SANGUINETE 150 - BLOCO VIII APT 102 - SAO JOAO BATISTA - 31515-220 - BELO HORIZONTE - MG;SAO JOAO BATISTA;1993;10033;68,21;68,21;P3;0,00579;AP;RESIDENCIAL;250000;ZAP;09/11/2021
RUA QUATRO MIL DUZENTOS E VINTE E DOIS 20 - APT 1104 BLOCO 1 - MANTIQUEIRA - 31660-093 - BELO HORIZONTE - MG;MANTIQUEIRA;2019;11740,1;54,67;54,67;P3;0,00422;AP;RESIDENCIAL;208000;ZAR2;09/11/2021
RUA TEREZA MOTA VALADARES 193 - APT 301 - BURITIS - 30575-160 - BELO HORIZONTE - MG;BURITIS;2013;469;212,17;212,17;P4;0,12873;AP;RESIDENCIAL;715000;ZAR2;09/11/2021
RUA CLEMENTINO VIANA DOTTI 15 - APT 1502 - BURITIS - 30575-130 - BELO HORIZONTE - MG;BURITIS;2012;625;252,28;252,28;P3;0,06738;AP;RESIDENCIAL;1040000;ZAR2;09/11/2021
RUA QUATRO MIL DUZENTOS E VINTE E DOIS 20 - APT 402 BLOCO 1 - MANTIQUEIRA - 31660-093 - BELO HORIZONTE - MG;MANTIQUEIRA;2019;11740,1;52,97;52,97;P3;0,004089;AP;RESIDENCIAL;208000;ZAR2;09/11/2021
AVE AUGUSTO DE LIMA 655 - GARAGE 172 - CENTRO - 30190-005 - BELO HORIZONTE - MG;CENTRO;1994;1280;18,96;18,96;P3;0,001242;VC;NAO RESIDENCIAL;41056,1;ZHIP;09/11/2021
RUA CARLOS LACERDA 917 - APT 102 BLOCO 4 - TREVO - 31545-170 - BELO HORIZONTE - MG;TREVO;2021;4368,38;47,95;47,95;P3;0,015625;AP;RESIDENCIAL;185000;ZP2;09/11/2021
RUA ANTONIO ALVES 300 - APT 1107 BLOCO 4 - DIAMANTE - 30660-065 - BELO HORIZONTE - MG;DIAMANTE;2021;22670,77;75,08;75,08;P4;0,002475;AP;RESIDENCIAL;268035,6;ZAR2;09/11/2021
RUA DOIS MIL DUZENTOS E VINTE E SETE 430 - APT 402 BLOCO 1 - PALMEIRAS - 30575-642 - BELO HORIZONTE - MG;PALMEIRAS;2020;25644,42;54,24;54,24;P4;0,001954;AP;RESIDENCIAL;209000;ZAR2;09/11/2021
RUA VIA LACTEA 214 - APT 201 - SANTA LUCIA - 30360-270 - BELO HORIZONTE - MG;SANTA LUCIA;1980;360;109;109;P3;0,125;AP;RESIDENCIAL;480000;ZAR1;09/11/2021
AVE OLEGARIO MACIEL 2174 - APT 1702 - SANTO AGOSTINHO - 30180-122 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1982;1995;167;167;P4;0,00987;AP;RESIDENCIAL;750000;ZCBH;09/11/2021
RUA CURA D ARS 98 - APT 302 - PRADO - 30411-123 - BELO HORIZONTE - MG;PRADO;2000;300;160,84;160,84;P3;0,225153;AP;RESIDENCIAL;640000;ZA;09/11/2021
RUA ESTADOS UNIDOS 420 - COPACABANA - 31550-430 - BELO HORIZONTE - MG;COPACABANA;2010;360;284,4;282,84;P3;1;CA;RESIDENCIAL;802152;ZAR2;09/11/2021
RUA ESTADOS UNIDOS 420 - COPACABANA - 31550-430 - BELO HORIZONTE - MG;COPACABANA;2010;360;284,4;284,4;P4;1;CA;RESIDENCIAL;802152;ZAR2;09/11/2021
RUA PROFESSOR MANOEL CASASSANTA 57 - APT 201 - OURO PRETO - 31310-590 - BELO HORIZONTE - MG;OURO PRETO;2013;737,4;174,1;174,1;P4;0,10643;AP;RESIDENCIAL;501756,71;ZAR2;09/11/2021
RUA PLAZA MAYOR 50 - APT 101 BLOCO 30 - CALIFORNIA - 30855-184 - BELO HORIZONTE - MG;CALIFORNIA;2016;42405,44;50,68;50,68;P3;0,001329;AP;RESIDENCIAL;200010,78;ZE;09/11/2021
RUA JORNALISTA DJALMA ANDRADE 115 - BELVEDERE - 30320-540 - BELO HORIZONTE - MG;BELVEDERE;1984;645;339,57;339,57;P4;1;CA;RESIDENCIAL;3400000;ZP2;09/11/2021
AVE SILVIANO BRANDAO 2138 - BLOCO 2 APT 703 - HORTO - 31015-015 - BELO HORIZONTE - MG;HORTO;2001;2170;74,24;74,24;P3;0,01155;AP;RESIDENCIAL;259181,94;ZAP;09/11/2021
RUA MANGABEIRA 351 - APT 102 - SANTO ANTONIO - 30350-170 - BELO HORIZONTE - MG;SANTO ANTONIO;1979;620;123,85;123,85;P3;0,078137;AP;RESIDENCIAL;254288,82;ZA;09/11/2021
RUA CEARA 1883 - APT 401 - SAVASSI - 30150-318 - BELO HORIZONTE - MG;SAVASSI;1993;1320;334,01;334,01;P4;0,044088;AP;RESIDENCIAL;1560000;ZCBH;09/11/2021
RUA SANTO ANTONIO DO MONTE 605 - APT 202 - SANTO ANTONIO - 30330-220 - BELO HORIZONTE - MG;SANTO ANTONIO;1992;1200;118,15;118,15;P4;0,0357;AP;RESIDENCIAL;380000;ZA;09/11/2021
RUA DOS ASTECAS 2837 - APT 302 - SANTA MONICA - 31530-300 - BELO HORIZONTE - MG;SANTA MONICA;1980;480;68,31;68,31;P2;0,12113;AP;RESIDENCIAL;116673,48;ZAP;09/11/2021
RUA JOAO LOURIVAL DIAS 130 - APT 201 - NOVA FLORESTA - 31140-450 - BELO HORIZONTE - MG;NOVA FLORESTA;1988;860;100,06;100,06;P3;0,03125;AP;RESIDENCIAL;260000;ZAP;09/11/2021
RUA FRANCISCO DESLANDES 940 - APT 1503 BLOCO RESIDENCIAL 02 - ANCHIETA - 30310-530 - BELO HORIZONTE - MG;ANCHIETA;2016;6039,46;201,47;201,47;P4;0,007;AP;RESIDENCIAL;807499,82;ZA;09/11/2021
RUA LORCA 59 - APT 802 - UNIAO - 31170-760 - BELO HORIZONTE - MG;UNIAO;2017;598;219,89;219,89;P3;0,10252;AP;RESIDENCIAL;623950,45;ZAP;09/11/2021
RUA CARMEM 225 - APT 401 - RIO BRANCO - 31535-350 - BELO HORIZONTE - MG;RIO BRANCO;2020;426;66,02;66,02;P3;0,154499;AP;RESIDENCIAL;303219,3;ZAR2;09/11/2021
RUA ANTONIO DE ALBUQUERQUE 335 - APT 803 - SAVASSI - 30112-010 - BELO HORIZONTE - MG;SAVASSI;1990;1395;67,99;67,99;P3;0,007348;AP;RESIDENCIAL;292222,45;ZCBH;09/11/2021
RUA EXPEDICIONARIO WILSON FERREIRA 297 - CAICARA ADELAIDE - 30770-280 - BELO HORIZONTE - MG;CAICARA ADELAIDE;1963;230;132;132;P2;1;CA;RESIDENCIAL;424000;ZAP;09/11/2021
RUA DOS TIMBIRAS 2500 - BLOCO A APT 360 - SANTO AGOSTINHO - 30140-903 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1971;15968;29,61;29,61;P3;0,000367;AP;RESIDENCIAL;96082,84;ZHIP;09/11/2021
RUA PIAUI 1052 - APT 702 - FUNCIONARIOS - 30150-321 - BELO HORIZONTE - MG;FUNCIONARIOS;2020;1200;175,53;175,53;P5;0,02717;AP;RESIDENCIAL;1070000;ZCBH;09/11/2021
RUA JORNALISTA DJALMA ANDRADE 115 - BELVEDERE - 30320-540 - BELO HORIZONTE - MG;BELVEDERE;2016;585;339,57;339,57;P3;1;CA;RESIDENCIAL;3000000;ZP2;09/11/2021
RUA MARIA CANDIDA DE JESUS 154 - APT 301 - PAQUETA - 31330-460 - BELO HORIZONTE - MG;PAQUETA;2014;720;136,47;136,47;P3;0,05421;AP;RESIDENCIAL;500000;ZAP;09/11/2021
RUA EQUADOR 221 - APT 103 - SAO PEDRO - 30330-390 - BELO HORIZONTE - MG;SAO PEDRO;1982;540;136;136;P3;0,112;AP;RESIDENCIAL;640000;ZA;09/11/2021
RUA LUIZA EFIGENIA SILVA 321 - BLOCO G APT 304 - CAMARGOS - 30520-460 - BELO HORIZONTE - MG;CAMARGOS;1998;13426;66,05;66,05;P2;0,00436;AP;RESIDENCIAL;218008,51;ZAR2;09/11/2021
RUA BOM DESPACHO 163 - APT 202 - SANTA TEREZA - 31010-390 - BELO HORIZONTE - MG;SANTA TEREZA;2002;400;118,18;118,18;P3;0,14713;AP;RESIDENCIAL;592223,62;ZA;09/11/2021
RUA VERISSIMO 147 - BLOCO I APT 103 - SALGADO FILHO - 30550-270 - BELO HORIZONTE - MG;SALGADO FILHO;1999;1056,2;71,77;71,77;P3;0,03679;AP;RESIDENCIAL;238163,16;ZAP;09/11/2021
